Instructor ID,Course ID,Semester,Year,Broader,Level,Size,Layout,L,Ind,CG,WG,OG,S_Anq,SQ,WC,PRD,SP,TQ,S_W,S_O,Lec,RTW,FUP,T_PQ,CQ,T_ANQ,MG,ONE_O_ONE,DV,ADMIN,T_W,T_O,Cluster,Bcluster
275,237,Spring,2014,Mathematics,100,Small,Table,90,0,0,10,0,26.7,3.3,0,0,0,0,0,0,83.3,83.3,6.7,23.3,0,3.3,10,10,0,6.7,0,0,6,High engagement
276,238,Fall,2014,Chemical,100,Small,Table,88.6,11.4,0,0,17.1,5.7,5.7,0,0,0,0,5.7,0,68.6,82.9,22.9,14.3,0,8.6,11.4,0,0,14.3,11.4,2.9,3,Transitioning
276,238,Fall,2014,Chemical,100,Small,Table,90.9,13.6,9.1,0,10.6,10.6,0,0,0,0,0,0,0,61.9,75.5,27.2,12.2,39.9,0,15.2,4.3,0,7.7,0,0,4,Transitioning
276,238,Fall,2014,Chemical,100,Small,Table,94.3,14.3,8.6,0,5.7,0,14.3,0,0,0,0,2.9,0,80,94.3,14.3,5.7,14.3,11.4,14.3,5.7,0,5.7,0,0,4,Transitioning
276,238,Fall,2014,Chemical,100,Small,Table,88.6,22.9,0,0,17.1,20,8.6,0,0,0,0,5.7,0,62.9,80,28.6,45.7,5.7,5.7,8.6,8.6,0,14.3,5.7,0,4,Transitioning
276,238,Fall,2014,Chemical,100,Small,Table,82.9,31.4,0,0,20,17.1,5.7,0,0,0,0,0,0,51.4,82.9,40,45.7,8.6,5.7,14.3,11.4,0,2.9,0,5.7,4,Transitioning
276,238,Fall,2014,Chemical,100,Small,Table,80,31.4,0,8.6,0,5.7,11.4,0,0,0,0,8.6,2.9,34.3,80,45.7,25.7,5.7,17.1,25.7,11.4,0,14.3,8.6,14.3,5,High engagement
276,239,Spring,2015,Chemical,200,Small,Table,97.1,0,0,0,0,34.3,11.4,0,0,0,2.9,0,0,97.1,57.1,0,34.3,0,11.4,0,0,0,2.9,0,0,1,Mostly lecture
276,239,Spring,2015,Chemical,200,Small,Table,91.4,0,0,0,14.3,28.6,17.1,0,0,0,2.9,0,0,57.1,71.4,34.3,28.6,0,17.1,2.9,0,0,25.7,0,2.9,3,Transitioning
276,239,Spring,2015,Chemical,200,Small,Table,88.6,2.9,11.4,0,5.7,22.9,8.6,0,2.9,0,5.7,5.7,0,80,77.1,14.3,25.7,17.1,8.6,14.3,5.7,0,28.6,5.7,2.9,4,Transitioning
276,239,Spring,2015,Chemical,200,Small,Table,91.4,0,0,14.3,2.9,25.7,5.7,0,0,0,0,0,0,82.9,82.9,2.9,25.7,0,5.7,11.4,0,0,8.6,0,0,6,High engagement
277,240,Fall,2014,Mathematics,100,Small,Table,97.1,5.7,0,0,0,34.3,5.7,0,0,0,0,5.7,0,62.9,94.3,37.1,34.3,0,5.7,0,0,0,8.6,0,0,1,Mostly lecture
277,240,Fall,2014,Mathematics,100,Small,Table,91.4,0,0,0,0,17.1,31.4,0,0,0,0,0,2.9,14.3,91.4,97.1,17.1,0,31.4,0,0,0,2.9,0,0,1,Mostly lecture
277,240,Fall,2014,Mathematics,100,Small,Table,94.3,0,0,0,0,34.3,25.7,0,0,0,0,2.9,5.7,57.1,88.6,34.3,37.1,0,22.9,0,0,0,20,2.9,0,1,Mostly lecture
277,240,Fall,2014,Mathematics,100,Small,Table,91.4,0,0,0,0,14.3,28.6,0,0,0,0,0,2.9,8.6,91.4,88.6,14.3,0,28.6,0,0,0,14.3,0,0,1,Mostly lecture
277,240,Fall,2014,Mathematics,100,Small,Table,100,0,0,0,0,48.6,22.9,0,0,0,0,2.9,0,85.7,94.3,11.4,51.4,0,22.9,0,0,0,11.4,2.9,0,1,Mostly lecture
277,241,Spring,2015,Mathematics,100,Small,Table,91.4,0,0,0,0,28.6,20,0,0,0,0,5.7,2.9,20,88.6,88.6,28.6,0,20,0,0,0,8.6,0,0,1,Mostly lecture
277,241,Spring,2015,Mathematics,100,Small,Table,97.1,0,0,0,0,40,25.7,0,0,0,0,5.7,0,71.4,91.4,22.9,42.9,0,25.7,0,0,0,14.3,2.9,0,1,Mostly lecture
277,241,Spring,2015,Mathematics,100,Small,Table,94.3,0,0,0,5.7,48.6,25.7,0,0,0,0,0,0,91.4,94.3,0,48.6,0,25.7,0,0,0,11.4,0,0,3,Transitioning
277,241,Spring,2015,Mathematics,100,Small,Table,100,0,0,0,31.4,28.6,20,0,0,0,0,0,0,37.1,91.4,62.9,25.7,0,20,0,0,0,22.9,0,0,3,Transitioning
278,242,Fall,2014,Mathematics,100,Small,Table,100,0,0,0,0,25.7,2.9,0,0,0,0,0,0,71.4,80,20,28.6,0,2.9,0,0,0,14.3,0,0,1,Mostly lecture
278,242,Fall,2014,Mathematics,100,Small,Table,71.4,0,0,0,0,35.7,2.9,0,0,0,28.6,2.9,0,37.1,72.9,37.1,37.1,0,2.9,0,0,0,31.4,0,0,1,Mostly lecture
278,242,Fall,2014,Mathematics,100,Small,Table,88.6,0,0,0,11.4,17.1,11.4,0,0,0,0,0,0,31.4,80,51.4,14.3,0,11.4,8.6,0,0,8.6,0,0,3,Transitioning
278,242,Fall,2014,Mathematics,100,Small,Table,100,0,0,0,8.6,28.6,20,0,0,0,0,0,0,20,82.9,74.3,25.7,0,17.1,0,0,0,14.3,0,0,3,Transitioning
278,242,Fall,2014,Mathematics,100,Small,Table,100,0,0,0,8.6,25.7,5.7,0,0,0,0,0,0,31.4,91.4,65.7,25.7,0,5.7,5.7,0,0,8.6,0,0,3,Transitioning
278,242,Fall,2014,Mathematics,100,Small,Table,100,0,0,0,2.9,20,5.7,0,0,0,0,0,0,62.9,91.4,31.4,20,0,5.7,0,0,0,11.4,0,0,3,Transitioning
279,243,Fall,2014,Physical,100,Small,Table,100,25.7,14.3,0,0,20,14.3,0,0,0,0,0,0,85.7,68.6,40,20,37.1,14.3,2.9,0,31.4,2.9,0,0,2,Mostly lecture
279,243,Fall,2014,Physical,100,Small,Table,100,0,11.4,0,0,38.6,21.4,0,0,0,0,0,0,68.6,54.3,42.9,38.6,40,24.3,2.9,0,18.6,4.3,0,0,2,Mostly lecture
279,243,Fall,2014,Physical,100,Small,Table,98.6,10,14.3,0,0,27.1,18.6,1.4,0,0,0,0,0,87.1,70,21.4,25.7,18.6,18.6,5.7,1.4,34.3,4.3,0,0,2,Mostly lecture
279,243,Fall,2014,Physical,100,Small,Table,93.9,39.4,30.3,0,0,33.3,18.2,6.1,12.1,0,0,0,0,63.6,69.7,54.6,39.4,48.5,24.2,3,6.1,15.2,6.1,0,0,4,Transitioning
279,243,Fall,2014,Physical,100,Small,Table,94.1,26.5,11.8,0,5.9,44.1,17.7,0,0,0,0,0,0,47.1,79.4,55.9,50,20.6,17.7,0,0,26.5,11.8,0,0,4,Transitioning
279,243,Fall,2014,Physical,100,Small,Table,100,14.7,10.3,0,5.9,54.4,16.2,0,1.5,0,0,2.9,0,80.9,70.6,32.4,58.8,27.9,14.7,0,1.5,52.9,8.8,1.5,0,4,Transitioning
279,244,Spring,2015,Physical,100,Small,Table,88.6,31.4,14.3,0,0,20,40,0,0,0,0,5.7,0,62.9,51.4,51.4,22.9,31.4,40,8.6,0,14.3,2.9,5.7,0,2,Mostly lecture
279,244,Spring,2015,Physical,100,Small,Table,94.3,22.9,14.3,0,0,17.1,5.7,0,0,0,0,2.9,0,77.1,54.3,22.9,20,25.7,5.7,0,0,25.7,0,0,0,2,Mostly lecture
279,244,Spring,2015,Physical,100,Small,Table,100,25.7,8.6,0,0,5.7,11.4,0,0,0,0,2.9,0,82.9,74.3,31.4,5.7,25.7,11.4,0,0,8.6,0,0,0,2,Mostly lecture
279,244,Spring,2015,Physical,100,Small,Table,91.4,37.1,11.4,0,0,22.9,28.6,0,0,0,0,2.9,0,74.3,71.4,40,22.9,40,31.4,0,2.9,0,5.7,0,0,4,Transitioning
279,244,Spring,2015,Physical,100,Small,Table,100,18.2,3,0,6.1,39.4,24.2,0,0,0,0,0,0,90.9,60.6,18.2,39.4,18.2,21.2,3,0,15.2,6.1,0,0,4,Transitioning
280,245,Fall,2014,Geological,100,Small,Table,95.7,0,0,0,0,62.9,11.4,0,0,0,0,7.1,0,81.4,0,0,65.7,0,17.1,0,0,0,35.7,0,1.4,1,Mostly lecture
280,245,Fall,2014,Geological,100,Small,Table,100,0,0,0,0,77.1,14.3,0,0,0,0,2.9,0,85.7,5.7,5.7,77.1,0,14.3,0,0,0,14.3,0,11.4,1,Mostly lecture
280,245,Fall,2014,Geological,100,Small,Table,91.3,0,0,0,0,56.5,4.4,4.4,0,0,0,13,0,82.6,0,0,56.5,0,4.4,0,0,0,52.2,0,0,1,Mostly lecture
280,245,Fall,2014,Geological,100,Small,Table,100,0,0,0,0,50,0,0,0,6.7,0,6.7,0,70,0,0,53.3,0,0,0,0,6.7,40,0,0,1,Mostly lecture
280,245,Fall,2014,Geological,100,Small,Table,100,0,0,0,0,48.6,22.9,0,0,14.3,0,2.9,0,57.1,0,11.4,54.3,0,22.9,0,0,0,42.9,0,11.4,1,Mostly lecture
280,245,Fall,2014,Geological,100,Small,Table,85.3,0,0,0,0,50,8.8,0,0,44.1,17.7,5.9,0,42.7,0,26.5,54.4,0,8.8,0,5.9,0,39.7,0,25,3,Transitioning
281,246,Fall,2014,Chemical,100,Small,Table,82.9,0,0,0,0,34.3,14.3,0,0,0,20,2.9,8.6,25.7,65.7,62.9,42.9,0,11.4,0,0,11.4,25.7,0,5.7,1,Mostly lecture
281,246,Fall,2014,Chemical,100,Small,Table,81.4,0,0,0,40,22.9,20,0,0,0,5.7,0,0,45.7,55.7,32.9,27.1,0,22.9,22.9,22.9,5.7,8.6,0,0,3,Transitioning
281,246,Fall,2014,Chemical,100,Small,Table,51.4,0,0,0,42.9,31.4,5.7,0,0,0,8.6,8.6,0,5.7,40,48.6,31.4,0,5.7,37.1,25.7,0,20,0,0,3,Transitioning
281,246,Fall,2014,Chemical,100,Small,Table,51.4,0,0,0,37.1,20,8.6,0,0,0,14.3,2.9,0,40,62.9,25.7,25.7,0,11.4,17.1,0,8.6,28.6,0,0,3,Transitioning
281,246,Fall,2014,Chemical,100,Small,Table,88.6,0,0,0,5.7,21.4,12.9,0,0,0,12.9,0,0,65.7,45.7,22.9,30,0,15.7,5.7,0,11.4,18.6,0,0,3,Transitioning
281,246,Fall,2014,Chemical,100,Small,Table,97.1,11.4,0,20,0,40,5.7,0,0,0,5.7,11.4,0,91.4,71.4,0,45.7,0,5.7,8.6,8.6,2.9,20,0,0,6,High engagement
281,247,Spring,2015,Chemical,100,Small,Table,74.3,0,0,0,0,0,0,0,0,0,28.6,2.9,0,25.7,45.7,48.6,0,0,0,0,0,0,37.1,0,0,1,Mostly lecture
281,247,Spring,2015,Chemical,100,Small,Table,65.5,0,0,0,0,6.9,0,0,0,0,27.6,10.3,0,58.6,37.9,6.9,6.9,0,0,0,0,0,37.9,0,6.9,1,Mostly lecture
281,247,Spring,2015,Chemical,100,Small,Table,82.9,25.7,22.9,0,0,0,0,0,0,0,20,0,0,65.7,14.3,8.6,0,31.4,0,0,0,2.9,25.7,0,0,2,Mostly lecture
281,247,Spring,2015,Chemical,100,Small,Table,78.8,0,12.1,0,0,3,0,0,0,0,24.2,0,0,72.7,18.2,6.1,3,24.2,0,0,3,6.1,30.3,0,0,4,Transitioning
281,247,Spring,2015,Chemical,100,Small,Table,60.6,0,0,24.2,0,0,0,0,0,0,18.2,0,0,51.5,42.4,9.1,0,0,0,24.2,0,0,24.2,0,0,6,High engagement
282,248,Fall,2014,Chemical,200,Small,Table,100,0,0,0,0,6.3,6.3,0,0,0,0,0,0,93.8,65.6,3.1,9.4,0,6.3,0,0,0,3.1,0,0,1,Mostly lecture
282,248,Fall,2014,Chemical,200,Small,Table,100,0,0,0,0,14.3,14.3,0,0,0,0,0,0,91.4,74.3,31.4,11.4,0,14.3,0,0,0,14.3,0,0,1,Mostly lecture
282,248,Fall,2014,Chemical,200,Small,Table,100,0,0,0,0,17.1,8.6,0,0,0,0,0,0,97.1,74.3,5.7,14.3,0,8.6,0,0,0,11.4,0,0,1,Mostly lecture
282,248,Fall,2014,Chemical,200,Small,Table,100,0,0,0,0,22.9,11.4,0,0,0,0,0,0,100,85.7,0,42.9,0,11.4,0,0,0,5.7,0,0,1,Mostly lecture
282,248,Fall,2014,Chemical,200,Small,Table,100,0,0,0,0,24.3,2.9,0,0,0,0,5.7,0,100,90,0,37.1,0,2.9,0,0,0,0,0,1.4,1,Mostly lecture
282,248,Fall,2014,Chemical,200,Small,Table,100,0,0,0,0,28.6,11.4,0,0,0,0,2.9,0,100,80,2.9,28.6,2.9,11.4,0,5.7,31.4,8.6,0,0,4,Transitioning
283,249,Fall,2014,Chemical,100,Small,Table,94.3,14.3,14.3,0,0,25.7,14.3,0,0,0,0,5.7,0,57.1,82.9,28.6,25.7,20,14.3,0,0,0,37.1,0,0,2,Mostly lecture
283,249,Fall,2014,Chemical,100,Small,Table,71.4,11.4,0,25.7,0,14.3,11.4,2.9,0,0,0,2.9,0,40,68.6,25.7,14.3,14.3,8.6,20,2.9,31.4,17.1,5.7,0,5,High engagement
283,249,Fall,2014,Chemical,100,Small,Table,88.6,37.1,8.6,17.1,0,11.4,0,0,0,0,0,0,0,62.9,74.3,31.4,14.3,25.7,0,2.9,0,0,14.3,14.3,0,5,High engagement
283,249,Fall,2014,Chemical,100,Small,Table,60,0,0,45.7,0,8.6,5.7,0,0,0,0,0,0,34.3,54.3,25.7,5.7,0,5.7,35.7,37.1,0,5.7,8.6,7.1,6,High engagement
283,249,Fall,2014,Chemical,100,Small,Table,64.3,10,0,35.7,2.9,18.6,15.7,0,0,0,0,2.9,0,28.6,67.1,34.3,28.6,0,5.7,20,27.1,0,14.3,11.4,0,6,High engagement
283,249,Fall,2014,Chemical,100,Small,Table,84.3,2.9,0,20,0,20,5.7,0,0,0,0,2.9,0,60,82.9,22.9,21.4,0,5.7,14.3,0,0,11.4,11.4,0,6,High engagement
284,250,Fall,2014,Physical,100,Small,Table,100,14.3,14.3,0,0,62.9,0,0,0,0,0,0,0,68.6,74.3,25.7,74.3,20,0,8.6,0,2.9,5.7,0,0,2,Mostly lecture
284,250,Fall,2014,Physical,100,Small,Table,100,0,0,0,22.9,54.3,0,0,20,0,0,0,0,68.6,57.1,48.6,77.1,0,2.9,5.7,2.9,31.4,5.7,0,0,3,Transitioning
284,250,Fall,2014,Physical,100,Small,Table,100,0,8.8,0,2.9,70.6,20.6,0,0,0,0,2.9,0,20.6,61.8,76.5,73.5,8.8,17.7,0,0,0,32.4,0,0,4,Transitioning
284,250,Fall,2014,Physical,100,Small,Table,94.3,11.4,20,0,5.7,62.9,5.7,0,2.9,0,0,0,0,71.4,62.9,28.6,74.3,28.6,2.9,20,0,11.4,2.9,0,0,4,Transitioning
284,250,Fall,2014,Physical,100,Small,Table,97.1,0,22.9,0,5.7,54.3,0,0,0,0,0,0,0,85.7,77.1,22.9,62.9,25.7,0,0,0,11.4,2.9,0,2.9,4,Transitioning
284,250,Fall,2014,Physical,100,Small,Table,77.1,2.9,17.1,28.6,0,40,0,0,0,0,0,2.9,5.7,40,45.7,34.3,40,17.1,0,25.7,5.7,17.1,20,0,0,5,High engagement
284,251,Spring,2015,Physical,100,Small,Table,96.7,13.3,10,0,0,26.7,10,0,0,0,0,0,0,80,46.7,10,33.3,20,10,0,0,30,3.3,0,0,2,Mostly lecture
284,251,Spring,2015,Physical,100,Small,Table,94.3,20,14.3,0,11.4,37.1,0,0,2.9,0,0,0,0,48.6,45.7,31.4,54.3,25.7,0,0,0,37.1,2.9,0,0,4,Transitioning
284,251,Spring,2015,Physical,100,Small,Table,100,2.9,5.7,0,25.7,37.1,11.4,0,0,0,0,0,0,94.3,54.3,11.4,54.3,5.7,8.6,0,0,40,5.7,0,0,4,Transitioning
284,251,Spring,2015,Physical,100,Small,Table,97.1,17.1,11.4,0,14.3,34.3,0,0,0,0,0,2.9,0,85.7,57.1,31.4,42.9,20,0,0,0,25.7,5.7,0,0,4,Transitioning
284,251,Spring,2015,Physical,100,Small,Table,97.1,8.6,8.6,0,5.7,31.4,0,0,0,0,0,2.9,0,85.7,54.3,14.3,31.4,8.6,0,0,0,14.3,5.7,0,0,4,Transitioning
285,252,Fall,2014,Biological,200,Medium,Table,97.1,0,0,0,0,62.9,17.1,0,0,0,0,5.7,0,88.6,51.4,2.9,71.4,0,28.6,0,0,14.3,11.4,0,0,1,Mostly lecture
285,252,Fall,2014,Biological,200,Medium,Table,100,0,0,0,0,0,2.9,0,0,0,0,2.9,0,80,71.4,20,0,0,2.9,0,0,0,5.7,0,0,1,Mostly lecture
285,252,Fall,2014,Biological,200,Medium,Table,100,0,0,0,0,68.6,0,0,0,0,0,0,0,94.3,31.4,0,68.6,0,0,0,0,34.3,5.7,0,0,1,Mostly lecture
285,252,Fall,2014,Biological,200,Medium,Table,90,11.4,0,0,0,50,0,0,0,0,0,4.3,0,87.1,15.7,0,61.4,1.4,0,0,0,0,15.7,0,0,2,Mostly lecture
285,252,Fall,2014,Biological,200,Medium,Table,71.4,0,0,20,0,51.4,17.1,0,0,0,20,17.1,0,0,51.4,65.7,51.4,0,5.7,11.4,20,0,40,0,0,6,High engagement
286,253,Fall,2014,Mathematics,100,Small,Table,97.1,0,0,0,0,85.3,0,0,0,0,0,8.8,2.9,20.6,97.1,79.4,85.3,0,0,0,0,0,14.7,0,2.9,1,Mostly lecture
286,253,Fall,2014,Mathematics,100,Small,Table,97.1,0,0,0,0,88.6,0,0,0,0,0,5.7,0,91.4,94.3,2.9,88.6,0,0,0,0,0,8.6,0,0,1,Mostly lecture
286,253,Fall,2014,Mathematics,100,Small,Table,90.6,0,0,0,0,87.5,0,0,0,0,0,9.4,0,84.4,78.1,6.3,87.5,0,0,0,0,0,12.5,0,0,1,Mostly lecture
286,253,Fall,2014,Mathematics,100,Small,Table,97,0,0,0,0,84.9,0,0,0,0,0,0,0,9.1,90.9,90.9,93.9,0,0,0,0,0,24.2,0,3,1,Mostly lecture
287,254,Spring,2015,Biological,200,Medium,Table,97.1,0,0,0,0,74.3,0,0,0,0,0,2.9,0,60,0,31.4,74.3,0,0,0,0,11.4,11.4,2.9,0,1,Mostly lecture
287,254,Spring,2015,Biological,200,Medium,Table,88.6,0,0,0,0,60,2.9,0,0,0,0,14.3,0,68.6,0,20,60,0,2.9,0,0,0,20,0,0,1,Mostly lecture
287,254,Spring,2015,Biological,200,Medium,Table,71.4,0,0,28.6,0,51.4,0,0,0,0,0,2.9,2.9,65.7,0,0,54.3,0,0,0,7.1,0,28.6,14.3,5.7,6,High engagement
287,254,Spring,2015,Biological,200,Medium,Table,42.9,0,0,54.3,0,25.7,0,0,0,0,0,2.9,0,31.4,0,5.7,25.7,0,0,54.3,0,0,11.4,0,2.9,6,High engagement
287,254,Spring,2015,Biological,200,Medium,Table,48.6,0,0,54.3,0,22.9,0,0,0,14.3,0,2.9,0,0,0,25.7,22.9,0,0,54.3,0,0,68.6,0,0,6,High engagement
288,255,Spring,2015,Geological,100,Small,Table,100,0,0,0,0,80,11.4,0,0,0,0,0,0,100,28.6,0,85.7,0,8.6,0,0,37.1,0,0,0,1,Mostly lecture
288,255,Spring,2015,Geological,100,Small,Table,100,0,0,0,0,71.1,2.9,0,0,0,0,2.9,0,100,26.1,2.9,71.1,0,2.9,0,0,45,2.9,2.9,0,1,Mostly lecture
288,255,Spring,2015,Geological,100,Small,Table,100,0,0,0,0,62.9,2.9,0,0,0,0,5.7,0,100,37.1,5.7,65.7,0,0,0,0,5.7,5.7,5.7,0,1,Mostly lecture
288,255,Spring,2015,Geological,100,Small,Table,91.4,0,0,8.6,0,65.7,11.4,0,0,0,0,0,0,100,31.4,0,77.1,0,0,8.6,5.7,34.3,0,0,0,6,High engagement
288,255,Spring,2015,Geological,100,Small,Table,77.1,0,0,14.3,0,77.1,40,0,0,0,0,0,0,77.1,48.6,0,82.9,0,34.3,0,0,0,31.4,0,0,6,High engagement
289,256,Spring,2015,Computer,100,Small,Table,100,0,0,0,0,36.4,9.1,0,0,0,0,0,0,97,72.7,0,42.4,0,9.1,0,0,66.7,9.1,0,0,1,Mostly lecture
289,256,Spring,2015,Computer,100,Small,Table,100,0,0,0,0,25.7,11.4,0,0,0,0,0,0,100,14.3,0,31.4,0,11.4,0,0,22.9,2.9,0,0,1,Mostly lecture
289,256,Spring,2015,Computer,100,Small,Table,93.9,0,0,0,0,33.3,9.1,0,0,0,0,21.2,0,84.9,15.2,6.1,42.4,0,6.1,0,0,0,3,0,6.1,1,Mostly lecture
289,256,Spring,2015,Computer,100,Small,Table,100,0,0,0,0,25,7.1,0,0,0,0,0,0,96.4,14.3,0,28.6,0,3.6,0,0,53.6,0,0,0,1,Mostly lecture
289,256,Spring,2015,Computer,100,Small,Table,100,0,0,0,0,26.5,0,0,0,0,0,0,0,97.1,29.4,0,29.4,0,0,0,0,5.9,5.9,0,0,1,Mostly lecture
290,257,Spring,2015,Mathematics,100,Small,Table,100,0,0,0,0,25.7,14.3,0,0,8.6,0,5.7,0,62.9,65.7,34.3,28.6,0,11.4,0,0,17.1,14.3,0,0,1,Mostly lecture
290,257,Spring,2015,Mathematics,100,Small,Table,100,0,0,0,0,42.9,31.4,0,0,0,0,11.4,0,68.6,74.3,25.7,42.9,0,28.6,0,2.9,0,20,0,0,3,Transitioning
290,257,Spring,2015,Mathematics,100,Small,Table,84.9,21.2,0,0,9.1,45.5,33.3,0,0,0,0,0,0,21.2,63.6,75.8,48.5,0,33.3,0,9.1,0,9.1,0,6.1,3,Transitioning
290,257,Spring,2015,Mathematics,100,Small,Table,100,0,0,0,0,45.7,37.1,0,0,0,0,2.9,0,74.3,88.6,17.1,51.4,0,25.7,0,5.7,0,2.9,0,14.3,3,Transitioning
290,257,Spring,2015,Mathematics,100,Small,Table,94.3,8.6,0,0,0,11.4,48.6,0,0,0,0,17.1,0,0,71.4,85.7,17.1,0,57.1,0,2.9,0,25.7,11.4,2.9,6,High engagement
291,258,Spring,2015,Mathematics,100,Small,Table,100,0,0,0,0,62.9,8.6,0,0,0,0,2.9,0,31.4,97.1,65.7,65.7,0,11.4,0,0,11.4,11.4,0,0,1,Mostly lecture
291,258,Spring,2015,Mathematics,100,Small,Table,94.3,0,0,0,0,51.4,5.7,0,0,0,0,8.6,0,42.9,82.9,51.4,57.1,0,8.6,0,0,5.7,11.4,0,0,1,Mostly lecture
291,258,Spring,2015,Mathematics,100,Small,Table,100,0,0,0,0,71.4,8.6,0,0,0,0,0,0,60,94.3,34.3,71.4,0,5.7,0,0,2.9,11.4,0,0,1,Mostly lecture
291,258,Spring,2015,Mathematics,100,Small,Table,91.4,0,0,0,0,62.9,8.6,0,0,0,0,11.4,0,37.1,91.4,57.1,65.7,0,11.4,0,0,0,11.4,0,0,1,Mostly lecture
291,258,Spring,2015,Mathematics,100,Small,Table,17.1,0,0,85.7,0,8.6,0,0,0,0,0,5.7,0,8.6,5.7,0,8.6,0,0,85.7,11.4,0,8.6,0,0,6,High engagement
292,259,Spring,2015,Biological,100,Small,Table,88.6,0,0,0,11.4,31.4,2.9,0,0,0,5.7,0,0,60,0,14.3,34.3,0,2.9,0,2.9,25.7,8.6,0,0,3,Transitioning
292,259,Spring,2015,Biological,100,Small,Table,82.9,0,0,0,17.1,51.4,8.6,11.4,0,0,8.6,0,0,71.4,0,5.7,51.4,0,8.6,11.4,0,0,8.6,0,0,3,Transitioning
293,260,Spring,2014,Biological,100,Medium,Table,100,0,0,0,0,0,0,0,0,0,0,0,3.6,92.9,0,0,0,0,0,0,0,35.7,14.3,0,0,1,Mostly lecture
293,260,Spring,2014,Biological,100,Medium,Table,42.9,0,0,50,0,0,17.9,0,0,0,0,14.3,0,7.1,7.1,0,0,0,0,0,21.4,28.6,35.7,35.7,0,6,High engagement
293,260,Spring,2014,Biological,100,Medium,Table,60,0,0,40,0,0,13.3,0,0,0,40,0,0,56.7,6.7,0,0,0,13.3,6.7,0,16.7,43.3,0,0,6,High engagement
293,261,Spring,2015,Biological,100,Medium,Table,95.5,0,0,0,0,7.6,3,0,0,0,0,4.6,0,39.4,13.6,39.4,7.6,0,3,0,0,24.2,18.2,0,0,1,Mostly lecture
293,261,Spring,2015,Biological,100,Medium,Table,65.7,0,0,0,0,0,0,0,0,0,28.6,5.7,0,65.7,17.1,0,0,0,0,0,0,0,37.1,0,0,1,Mostly lecture
293,261,Spring,2015,Biological,100,Medium,Table,91.2,0,0,0,0,0,0,0,0,0,0,0,8.8,44.1,35.3,47.1,0,0,0,0,0,0,23.5,0,0,1,Mostly lecture
293,261,Spring,2015,Biological,100,Medium,Table,92.3,0,0,0,0,0,0,0,0,0,0,11.5,0,61.5,15.4,30.8,0,0,0,0,0,0,15.4,0,0,1,Mostly lecture
294,262,Fall,2014,Biological,100,Medium,Table,93.3,16.7,20,0,0,26.7,10,0,0,0,0,0,0,70,0,26.7,26.7,30,10,16.7,0,0,6.7,0,0,2,Mostly lecture
294,262,Fall,2014,Biological,100,Medium,Table,100,0,0,0,6.7,23.3,10,0,0,0,0,0,0,83.3,0,20,26.7,0,13.3,6.7,3.3,0,6.7,0,0,3,Transitioning
294,262,Fall,2014,Biological,100,Medium,Table,94.1,17.7,2.9,0,14.7,17.7,5.9,0,0,0,0,5.9,0,61.8,2.9,32.4,38.2,8.8,5.9,2.9,2.9,0,11.8,26.5,2.9,4,Transitioning
294,262,Fall,2014,Biological,100,Medium,Table,88.6,14.3,0,25.7,0,31.4,2.9,0,0,0,0,25.7,0,65.7,48.6,14.3,42.9,0,5.7,17.1,0,0,20,22.9,17.1,6,High engagement
294,262,Fall,2014,Biological,100,Medium,Table,80,0,0,17.1,0,14.3,0,0,0,0,0,5.7,0,68.6,0,11.4,22.9,0,0,8.6,0,0,14.3,11.4,5.7,6,High engagement
294,262,Fall,2014,Biological,100,Medium,Table,54.3,25.7,0,14.3,20,8.8,0,0,0,0,0,8.8,2.9,0,2.9,17.7,41.2,0,0,14.7,0,0,52.9,0,0,7,High engagement
295,263,Spring,2015,Biological,100,Large,NA,95.1,0,9.8,0,12.2,34.1,24.4,0,0,0,0,0,0,34.1,34.1,63.4,36.6,9.8,26.8,19.5,0,2.4,0,0,0,4,Transitioning
295,263,Spring,2015,Biological,100,Large,NA,82.5,2.5,2.5,0,32.5,25,7.5,0,0,0,0,2.5,0,32.5,37.5,52.5,27.5,5,7.5,25,0,0,7.5,0,2.5,4,Transitioning
296,264,Fall,2014,Biological,300,Large,NA,95.8,25,12.5,0,4.2,33.3,0,0,0,0,0,0,0,75,0,25,37.5,29.2,0,0,0,0,0,0,0,4,Transitioning
296,264,Fall,2014,Biological,300,Large,NA,100,0,8.7,0,21.7,47.8,4.3,0,0,0,0,0,0,82.6,0,39.1,56.5,8.7,4.3,21.7,0,13,13,0,0,4,Transitioning
296,264,Fall,2014,Biological,300,Large,NA,0,100,0,30.8,0,0,23.1,11.5,0,0,0,0,0,0,69.2,0,34.6,30.8,30.8,11.5,0,0,0,7.7,0,5,High engagement
297,265,Spring ,2015,Biological,400,Small,NA,100,0,0,0,0,29.2,4.2,0,0,0,0,0,0,100,0,4.2,29.2,0,8.3,0,0,20.8,4.2,0,0,1,Mostly lecture
297,265,Spring ,2015,Biological,400,Small,NA,100,0,0,0,0,12.5,8.3,0,0,0,0,0,0,100,0,0,8.3,0,8.3,0,0,16.7,8.3,0,0,1,Mostly lecture
298,266,Fall,2014,Biological,400,Medium,NA,100,0,0,0,0,12.5,2.5,0,0,0,0,0,2.5,92.5,0,0,12.5,0,5,0,0,0,7.5,0,5,1,Mostly lecture
