deid,subject,final_grade_percent,final_grade_letter,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,age,gender
100340,biol,93,A,4,4,4,4,4,4,4,4,4,4,29,Female
101377,biol,76.321,C,3,3,4,4,4,3,4,4,3,3,21,Female
9574349,biol,81.29,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Male
9660835,phys,50.57,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male
9820057,csci,89.98,B,4,4,4,4,4,4,4,NA,4,4,18,Male
9678218,biol,70.79,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,Male
101458,biol,77.473,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101492,biol,36.143,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102751,biol,60.86,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9544584,biol,80.15,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Female
100703,biol,94.71,A,5,5,5,4,5,NA,5,5,5,NA,20,Female
9648420,chem,72.47,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,Female
9689417,mats,78.6,C,4,3,3,3,5,4,4,NA,5,4,20,Male
8661945,phys,45.23,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male
9729433,phys,59.79,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
101188,biol,89,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9669585,biol,93.33,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Female
101215,biol,44,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9662257,phys,18.2,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male
9784961,chem,94.37,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Male
100423,biol,96.89148,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9752594,biol,92.24,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Male
100692,biol,81.35,B,4,3,3,3,3,NA,4,4,4,4,19,Male
100626,biol,92.05806,A,2,3,4,3,4,4,4,3,4,2,19,Female
101253,biol,64,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9867440,phys,91.98,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male
9842619,math,61.74,D,3,3,3,3,3,3,3,NA,3,3,18,Male
9448734,phys,69.01,D,5,5,5,4,4,4,3,NA,3,4,21,Female
9570324,biol,75.8,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Female
9582585,csci,91.37,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male
9817618,csci,92.56,A,5,4,4,3,3,4,3,NA,4,4,19,Male
101243,biol,76,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9864897,csci,86.84,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,Male
102395,biol,83.54,B,2,3,2,3,4,4,3,3,4,3,20,Male
9255735,biol,78.69,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,Female
9809359,phys,91.82,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male
9586323,biol,95.51,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Male
102771,biol,76.20074,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Female
9327976,biol,73.9,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,Male
9464240,chem,95.86,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
103291,biol,85.03575,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9829537,phys,60.56,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male
100344,biol,99,A,5,5,5,4,5,4,4,3,5,5,20,Female
9483514,biol,79.26,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Female
9249245,biol,87.84,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,Female
102296,biol,75.2,C,2,3,4,4,4,4,4,3,3,3,17,Female
9664247,biol,83.32,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,Female
9317247,biol,89.09,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Female
9603958,biol,79.62,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Female
9673453,biol,79.46,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Female
9649748,biol,75.5,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Male
9587008,biol,95,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Male
9686710,biol,89.34,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Male
102223,biol,72.2,C,4,3,3,4,4,3,4,3,4,3,18,Male
9702669,biol,65.18,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,Male
9705319,biol,86.6,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Female
9555724,biol,81.2,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Male
9250495,phys,92.22,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male
103314,biol,89.15054,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,Female
102465,biol,79,C,4,4,3,3,4,5,NA,3,5,5,NA,They/Them
9588271,biol,70.56,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Male
102365,biol,NA,NA,3,4,4,3,2,3,4,4,4,4,20,Female
9018676,biol,86.37,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,Female
102307,biol,75.3,C,4,4,1,4,4,4,4,4,4,4,20,Female
9170598,biol,83.84,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Male
9590597,biol,88.12,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Female
9334707,phys,65.47,D,4,4,4,4,4,4,4,NA,4,3,20,Female
100379,biol,101,A,3,3,3,3,4,4,4,4,5,4,19,Female
9735058,phys,88.9,B,3,3,3,3,4,3,4,NA,3,3,20,Female
100725,biol,59.23,F,4,4,4,5,4,NA,4,5,3,4,20,Female
9722294,biol,85.66,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,Female
9018969,biol,85.02,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,Male
9109058,biol,76.96,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,Male
9646322,csci,48.21,F,3,4,3,3,4,3,3,NA,3,3,20,Male
9804954,phys,80.69,B,4,4,4,4,4,4,4,NA,4,4,19,Male
9788491,phys,54.64,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male
9603649,nurs,NA,NA,5,5,5,5,5,4,5,NA,4,5,20,Female
9621754,phys,70.54,C,4,3,4,3,3,3,4,NA,4,3,18,Female
9298391,biol,66.72,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,Female
100368,biol,84,B,5,5,5,5,5,5,5,5,5,5,21,Female
9429531,biol,88.33,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Female
9517539,chem,72.83,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Female
9504033,biol,58.21,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Male
103316,biol,82.75973,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9514713,phys,65.45,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
9285111,phys,76.78,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male
9565687,biol,87.19,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Male
9838704,phys,NA,NA,3,4,3,3,3,2,3,NA,4,4,19,Male
9704506,biol,80.64,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Male
9637927,biol,96.35,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Female
102764,biol,84.38118,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Female
9689561,chem,74.81,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Female
9720890,math,89.79,B,4,4,5,5,4,5,5,NA,5,5,NA,Male
9612138,phys,54.67,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
9614014,biol,11.69,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9819809,phys,83.99,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male
9863878,csci,82.13,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male
9796104,chem,93.19,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,Male
9663847,math,55.65,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
9285879,phys,50.29,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
9794178,math,39.24,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
100929,biol,83,B,3,4,4,3,4,4,4,4,4,4,19,Female
9675043,biol,88.02,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Male
9604189,nurs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Female
9285767,biol,95.37,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Male
9811088,phys,70.15,C,5,5,4,5,5,5,5,NA,1,3,19,Female
101501,biol,84.016,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103264,biol,92.59985,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9686368,biol,93.91,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Female
9567258,biol,97.85,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Male
9606741,phys,74.94,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
101187,biol,43,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100704,biol,93.59,A,5,4,3,4,4,NA,4,3,5,4,18,Male
9191541,biol,90.09,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,Male
103451,biol,90.72129,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9801209,phys,73.98,C,4,4,4,4,4,4,4,NA,4,4,18,Male
9813607,biol,77.01,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Male
9578931,mats,82.47,B,4,4,4,3,4,5,4,NA,5,4,19,Male
100014,biol,79,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
103277,biol,87.05181,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100545,biol,85.93993,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100419,biol,78.13384,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9536872,biol,90.89,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Male
9598253,biol,84.16,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Female
9795319,chem,85.69,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,Male
9800634,biol,86.79,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Female
9386110,csci,61.61,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Male
9806319,phys,77.78,C,3,3,2,3,3,3,3,NA,1,2,18,Male
101120,biol,69,D,1,2,3,2,2,3,1,1,2,2,19,Female
9695834,phys,76.7,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
9286093,phys,53.74,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
9441487,phys,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Female
9405193,csci,84.1,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male
NA,phys,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9748448,mats,84.54,B,5,5,4,4,4,4,4,NA,4,4,20,Male
9830166,phys,NA,NA,5,4,4,3,4,4,4,NA,3,4,18,Male
100118,biol,92.2,A,4,4,4,5,5,5,4,5,5,5,18,Male
102845,biol,83.86491,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9510552,biol,81.58,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Male
9777205,biol,96.16,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,Male
102730,biol,74.5,C,4,3,3,4,5,5,4,4,4,5,NA,Male
101375,biol,76.898,C,2,3,2,2,3,3,3,3,3,3,18,Female
9699775,phys,69.48,D,3,4,3,5,4,4,5,NA,2,4,19,Male
9238772,biol,69.18,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Male
9628033,biol,69.38,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,Male
9118494,biol,95.7,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,Male
101157,biol,88,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9807161,csci,93.07,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male
NA,csci,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
9772698,biol,22.98,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,Male
9829949,phys,57.53,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male
8990465,biol,65.4,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,Female
9570388,biol,64.7,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Female
9696830,biol,88.23,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,Female
9468695,biol,89.47,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Male
101548,biol,96.83,A,5,4,4,5,5,4,4,5,5,4,18,Female
9590446,biol,90.06,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Female
8987530,biol,81.05,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,Female
9638949,biol,86.96,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Male
9823080,phys,NA,NA,4,3,3,4,4,4,4,NA,4,3,19,Male
9394689,biol,77.79,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Female
9622596,biol,78.83,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Female
9529112,biol,80.83,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,Male
9612274,chem,38.45,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Female
9560733,biol,91.37,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Male
6939600,biol,96.87,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,Male
9479473,chen,73.78,C,4,4,4,4,4,4,3,NA,4,4,NA,Female
101259,biol,75,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9572479,phys,60.07,D,4,3,5,4,4,4,2,NA,4,5,20,Female
9593937,biol,68.91,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Male
9399045,biol,98.21,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Female
9793248,phys,NA,NA,4,3,3,3,4,3,3,NA,4,3,19,Female
9409060,biol,84.36,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Male
9729898,csci,89.59,B,5,5,5,5,5,5,5,NA,5,5,20,Male
9333445,biol,70.46,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Female
9804284,csci,64.75,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
9156022,chem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Female
9764752,math,71.31,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
9191725,biol,83.57,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,Male
9818714,phys,84.48,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male
NA,chem,NA,NA,4,5,4,4,5,5,5,NA,4,4,21,Male
9610988,biol,86.8,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Male
103284,biol,83.64517,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103380,biol,90.85364,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9648921,biol,68.45,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,Female
102820,biol,89.12825,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9831530,chem,79.08,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,Female
9456570,chen,60.01,D,3,3,3,3,3,3,3,NA,3,3,NA,Female
102556,biol,86.72,B,5,5,5,5,5,5,4,5,5,5,33,Female
100133,biol,86.9,B,3,4,3,4,3,3,3,3,3,3,23,Male
9562837,biol,68.76,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Male
9679059,mats,67.61,D,3,4,3,5,3,4,4,NA,4,4,19,Male
102541,biol,82.29,B,2,2,3,3,3,3,2,2,4,3,31,Female
9604502,phys,72.63,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male
101272,biol,92,A,3,3,2,4,3,4,4,3,5,4,18,Male
9757310,math,53.93,F,4,3,3,4,4,4,5,NA,3,4,19,Female
9693334,biol,91.83,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Male
9683131,biol,87.95,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Female
9810209,phys,72.53,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
9755649,csci,80.69,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Male
102008,biol,85.5,B,4,4,3,3,4,3,3,4,5,3,20,Female
9573645,biol,88.53,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Female
102608,biol,83.16,B,4,5,5,3,4,4,5,3,2,4,21,Female
9562278,phys,46.97,F,3,3,3,4,4,3,3,NA,3,3,19,Female
9441981,biol,93.34,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Male
9079932,biol,93.7,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,Male
9494523,biol,77.06,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Male
102306,biol,90,A,4,5,4,5,5,5,4,5,5,5,18,Female
101156,biol,76,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100333,biol,98,A,4,4,4,4,4,4,4,4,5,4,20,Female
100777,biol,92.77,A,5,4,4,3,4,NA,3,3,4,4,20,Female
9696751,biol,86.31,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,Female
8863749,chem,45.24,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
103282,biol,94.62567,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Female
9183947,biol,81.89,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,Male
9778138,csci,83.08,B,4,4,5,4,5,5,5,NA,5,5,18,Female
9563556,biol,68.08,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Male
9374561,biol,88.69,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,Female
9483548,biol,86.18,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Female
102216,biol,64.8,D,3,3,3,3,3,3,3,3,3,3,19,Male
102382,biol,85.04,B,3,2,3,4,4,4,4,4,4,3,18,Male
9655603,biol,76.74,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,Female
8539894,csci,87.88,B,5,5,4,4,5,4,5,NA,5,5,26,Male
9450219,biol,86,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,Male
100855,biol,103.45,A,4,4,4,4,4,4,5,4,5,5,20,Female
NA,phys,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Female
9600335,biol,84.48,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Male
9635350,biol,83.64,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Male
9474196,phys,69.85,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
9184763,biol,51.44,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,Female
9701266,biol,94.17,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,Male
9566168,biol,76.75,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Female
9109365,biol,88.58,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Female
101386,biol,91.653,A,5,4,5,5,5,5,5,5,5,5,22,Female
100850,biol,94.82,A,5,5,3,3,4,NA,4,4,5,4,18,Female
9333759,phys,67.54,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
101189,biol,80,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9714908,phys,73.55,C,4,4,4,3,4,5,4,NA,5,4,20,Female
100375,biol,86,B,5,5,4,5,4,5,5,4,5,NA,28,Female
9770402,biol,84.68,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Female
9633899,biol,74.81,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Female
101465,biol,58.492,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9439204,phys,73.55,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male
102604,biol,79.77,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9639960,biol,91.28,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Male
9007485,biol,86.48,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,Female
9572520,biol,74.07,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Female
9670609,biol,80.74,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Male
9650471,biol,92.54,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Male
9807254,phys,81.49,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
102068,biol,91.76,A,4,4,3,3,4,3,4,4,4,3,19,Female
9330995,phys,69.76,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male
9716509,csci,85.54,B,4,3,2,2,3,3,3,NA,4,3,NA,Male
101296,biol,77.861,C,3,4,3,5,5,5,5,5,5,5,21,Female
9422478,phys,52.66,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
9557540,biol,68.24,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Male
9600860,biol,81.94,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Male
9507263,biol,84.96,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Female
101573,biol,57.85,F,3,3,3,3,2,3,2,3,3,3,19,Female
9378099,nurs,NA,NA,5,4,3,5,NA,5,5,NA,5,4,21,Male
9294186,biol,70.86,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,Male
101250,biol,70,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9659215,biol,96.66,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Female
9701124,biol,79.76,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,Male
9533024,biol,78.51,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,Male
102619,biol,82.5,B,4,4,4,4,4,4,3,4,4,4,26,Female
9718627,csci,92.25,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
9508282,phys,60.41,D,4,4,3,3,3,4,3,NA,3,3,20,Female
101451,biol,84.867,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9662067,biol,86.69,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,Female
9811003,math,51.71,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male
101589,biol,85.75,B,2,2,3,3,3,3,3,3,4,3,20,Female
9604502,phys,72.63,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male
9570421,biol,87.04,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Female
101060,biol,64,D,2,2,1,2,2,2,2,2,2,2,19,Female
9821742,phys,78.45,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
9456475,biol,93.54,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,Female
9109685,phys,53.87,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
103378,biol,88.66403,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9327816,biol,73.92,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,Male
9610333,biol,74.94,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Male
9595433,phys,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Female
8943589,eeb,84.92,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female
9543776,biol,74.42,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,Male
9559057,nurs,NA,NA,5,5,4,4,5,4,4,NA,5,4,20,Female
102436,biol,91.7,A,4,4,3,3,3,3,3,3,3,4,25,Female
9796933,phys,55.24,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male
9557129,biol,89.54,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Male
9825626,phys,82.79,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male
9563438,biol,71.85,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Male
102294,biol,92.11,A,3,3,3,3,4,3,3,4,4,3,19,Male
9570662,biol,92.33,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Male
9448630,phys,72.78,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male
9260105,csci,93.06,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male
9452465,biol,68.08,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Male
9134191,biol,95.32,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,Male
9661666,biol,90.04,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Female
9686244,phys,58.69,F,4,4,3,3,4,4,4,NA,4,4,NA,Male
102349,biol,74.8,C,5,3,5,1,4,5,1,5,5,2,19,Female
9834414,phys,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,Male
9792288,phys,72.18,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male
7656404,chen,61.12,D,4,4,4,4,4,4,4,NA,4,4,NA,Male
102788,biol,74.35718,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9037253,biol,81.35,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,Male
9580519,biol,78.58,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,Male
9721446,biol,90.01,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Male
102586,biol,88.92,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
